id	mantra
61597	yaṃ taugryo nādhitaḥ paryaṣasvajat
61598	yantram asi
61599	yaṃ trāyadhva idam-idam
61600	yaṃ trāyadhve yaṃ pipṛthāty aṃhaḥ
61601	yaṃ trāyadhve syāma te
61602	yaṃ trāyante sajoṣasaḥ
61603	yaṃ trāyase dama ā nityahotā
61604	yaṃ trāyase dāśvāṃsam
61605	yaṃ trāsāthe varuṇeḍāsv antaḥ
61606	yantrī ca yamanī ca mitrāvaruṇayor mitrasya dhātuḥ
61607	yantrī diśāṃ kṣatram idaṃ dādhāra
61608	yantrī rāṭ
61609	yantry asi yamanī
61610	yaṃ tvaṃ ratham indra medhasātaye
61611	yaṃ tvaṃ vipra medhasātau
61612	yaṃ tvaṃ hinoṣi martyam
61613	yaṃ tvam agne samadahaḥ
61614	yaṃ tvaṃ praceta ṛtajāta rāyā
61615	yaṃ tvaṃ mitreṇa varuṇaḥ sajoṣāḥ
61616	yaṃ tvā gopavano girā
61617	yaṃ tvā janāsa indhate
61618	yaṃ tvā janāsa īḍate
61619	yaṃ tvā janāso abhi saṃcaranti
61620	yaṃ tvā devā dadhire havyavāham
61621	yaṃ tvā devāpiḥ śuśucāno agne
61622	yaṃ tvā devāso manave dadhur iha
61623	yaṃ tvā dyāvāpṛthivī yaṃ tvāpaḥ
61624	yaṃ tvā pūrvam īḍito vadhryaśvaḥ
61625	yaṃ tvā pṛṣatī rathe
61626	yaṃ tvām ayaṃ svadhitis tejamānaḥ
61627	yaṃ tvā vājinn aghnyā abhy anūṣata
61628	yaṃ tvā veda pūrva ikṣvākoḥ
61629	yaṃ tvā śaviṣṭham īmahe
61630	yaṃ tvā samabharaṃ jātavedaḥ
61631	yaṃ tvā samudraja vayam
61632	yaṃ tvā somenātītṛpāma
61633	yaṃ tvā somenāmīmadam
61634	yaṃ tvāhir iva bhogaiḥ
61635	yaṃ tvā hotāraṃ manasābhi saṃviduḥ
61636	yaṃ dātāraṃ pratigṛhṇantam āhuḥ
61637	yaṃ deva ā cit sacase svasti
61638	yaṃ devaṃ devāḥ prāṇāḥ puruṣaṃ parigṛhya jāgrati
61639	yaṃ devā aṃśum āpyāyayanti
61640	yaṃ devā abhi rakṣatha
61641	yaṃ devāḥ pitaro manuṣyāḥ
61642	yaṃ devā ghnanti pūruṣam
61643	yaṃ devā dūtam aratiṃ nyerire
61644	yaṃ devā manuṣyeṣu
61645	yaṃ devāḥ śarum asyatha
61646	yaṃ devāsa iti dvitā
61647	yaṃ devāsa īḍyaṃ viśvavidam
61648	yaṃ devāsaś cakrire pītaye madam
61649	yaṃ devāsas trir ahann āyajante
61650	yaṃ devāso adaduḥ sūryāyai
61651	yaṃ devāso adha dvitā
61652	yaṃ devāso'janayantāgnim
61653	yaṃ devāso lalāmagum
61654	yaṃ devāso'vatha vājasātau
61655	yaṃ devāso'vathā sa vicarṣaṇiḥ
61656	yaṃ devāḥ smaram asiñcann apsv antaḥ
61657	yaṃ dviṣmas taṃ sa ṛchatu
61658	yaṃ dviṣmas taṃ sacasva
61659	yaṃ dviṣmas taṃ jahi
61660	yaṃ dviṣmas taṃ te śug ṛchatu
61661	yaṃ dviṣmas tasmin prati muñcāmi pāśam
61662	yaṃ dviṣmo ya u dveṣat piśācaḥ
61663	yaṃ dviṣmo yaś ca no dveṣṭi
61664	yaṃ dviṣmo yaś ca no dveṣṭi tasmā enad gamayāmaḥ
61665	yaṃ dveṣāma tam ṛchatu
61666	yandhi ṣmā vipra stuvate varūtham
61667	yan na idaṃ pitṛbhiḥ saha mano'bhūt tad upahvayāmi
61668	yan na indro akhanad yad agniḥ
61669	yan na indro jujuṣe yac ca vaṣṭi
61670	yaṃ naḥ pitā saṃjānīte
61671	yan nakṣatraṃ patati jātavedaḥ
61672	yan nadībhya udāhṛtam
61673	yann adhvānam apa vṛṅkte caritraiḥ
61674	yan na prāviśat kiyat tad babhūva
61675	yaṃ namasyanti kṛṣṭayaḥ
61676	yan navam ait tan navanītam abhavat
61677	yan na vyeti tad avyayam
61678	yan naḥ śapād araṇo yat sapatnaḥ
61679	yan naḥ śālāṃ viśvabhogām imāṃ daduḥ
61680	yan naṣṭaṃ yac ca mriyate
61681	yan nārṣadāya śravo adhyadhattam
61682	yan nāsatyā parāke
61683	yan nāsatyā parāvati
61684	yan nāsatyā bhuraṇyathaḥ
61685	yan niktahastas taraṇir vicakṣaṇaḥ
61686	yaṃ nidadhur vanaspatau
61687	yan nimruci prabudhi viśvavedasaḥ
61688	yan niyānaṃ nyayanam
61689	yaṃ nirayācathās taṃ juṣasva
61690	yan nirṇijā rekṇasā prāvṛtasya
61691	yaṃ nirmanthato aśvinā
61692	yan nīkṣaṇaṃ māṃspacanyā ukhāyāḥ
61693	yaṃ nu nakiḥ pṛtanāsu svarājam
61694	yan nu vo paro yajñaḥ
61695	yan nūnaṃ dhībhir aśvinā
61696	yan nūnam aśyāṃ gatim
61697	yan no agraṃ haviṣa ājagāma
61698	yan no dadur varāham akṣitaṃ vasu
61699	yan no nir aṃhaso yūyam
61700	yan nau kāmasya vichinnam
61701	yan nyūnaṃ yac ca adhikam
61702	yan nv imaṃ putram ichanti
61703	yan ma ājāyate punaḥ
61704	yan ma ātmano mindābhūt
61705	yan maṇḍūkāḥ prāvṛṣīṇaṃ babhūva
61706	yan madhuno madhavyaṃ paramaṃ rūpam annādyaṃ tenāhaṃ madhuno madhavyena parameṇa rūpeṇānnādyena paramo madhavyo'nnādo 'sāni
61707	yan madhyaṃdina ātuci
61708	yan manyase vareṇyam
61709	yan manyur jāyām āvahat
61710	yan mayā duṣkṛtaṃ kṛtam
61711	yan mayā bhuktam asādhūnām
61712	yan mayā manasā vācā
61713	yan mayi garbhe sati
61714	yan mayi mātā garbhe sati
61715	yan marīcyām atiṣṭhatām
61716	yan marutaḥ sabharasaḥ svarṇaraḥ
61717	yan markaṭaḥ śvāpado vāyaso yadi
61718	yan māṃsaṃ yac ca lohitam
61719	yan māṃsaṃ nipṛṇāmi te
61720	yan mājihīta vayunā canānuṣak
61721	yan mātaraṃ yat pitaram
61722	yan mātaraṃ ca pitaraṃ ca sākam
61723	yan mātaraṃ pitaraṃ vā jihiṃsima
61724	yan mātalī rathakrītam
61725	yan mātṛghnā yat pitṛghnā
61726	yan māt. ṝr ajagann apaḥ
61727	yan mānuṣapradhanā indram ūtayaḥ
61728	yan mānuṣān yakṣyamāṇāṃ ajīgaḥ
61729	yan mā piteva kitavaṃ śaśāsa
61730	yan mām ekaṃ samadhattāhihatye
61731	yan māyino vrandino mandinā dhṛṣat
61732	yan mā sāvo manuṣa āha nirṇije
61733	yan mā somāsa ukthino amandiṣuḥ
61734	yan mā somāso mamadan yad ukthā
61735	yan mā hutam ahutam ājagāma
61736	yan mūtraṃ karoti tasmai svāhā
61737	yan mṛgeṣu paya āviṣṭam asti
61738	yan mṛtaḥ punar apyeti jīvān
61739	yan me akṣyor ādidyota
61740	yan me agna ūnaṃ tanvas tan ma āpṛṇa
61741	yan me agne asya yajñasya riṣyāt
61742	yan me kiṃ cana duṣkṛtam
61743	yan me kiṃ cid asty upahūtaḥ
61744	yan me kiṃ cid upepsitam
61745	yan me'gadāyuṣaḥ parāg ito'gāt tāṃ te'gada dakṣiṇāṃ nayāmi
61746	yan me garbhe vasataḥ pāpam ugram
61747	yan me chidraṃ cakṣuṣaḥ
61748	yan me chidraṃ manaso yac ca vācaḥ
61749	yan me'tra payasaḥ
61750	yan me'da ṛṇaṃ yad adas tat sarvaṃ dadāmi
61751	yan medam abhiśocati
61752	yan me'dya retaḥ pṛthivīm askāntsīt
61753	yan me naraḥ śrutyaṃ brahma cakra
61754	yan me noktaṃ tad ramatām
61755	yan me pitāmahī pralulobha
61756	yan me'prakāmā uta vā prakāmā
61757	yan me prakāmāt
61758	yan me prapitāmahī pralulobha
61759	yan me babhasti nābhinandati
61760	yan me manaḥ parāgatam
61761	yan me manasaś chidram
61762	yan me manasā vācā
61763	yan me manaso na priyaṃ na cakṣuṣaḥ
61764	yan me mano yamaṃ gatam
61765	yan me mātā pralulubhe
61766	yan me mātā yan me pitā
61767	yan me yamaṃ vaivasvatam
61768	yan me rāmaḥ
61769	yan me rāmā śakuniḥ śvāpadaś ca
61770	yan me retaḥ prasicyate
61771	yan me varcaḥ parāgatam
61772	yan me vrataṃ vratapate lulobha
61773	yan me'śucir mantrakṛtasya prāśat
61774	yan me śrutam adhītam
61775	yan me susīmaṃ hṛdayam
61776	yan me skannaṃ manaso jātavedaḥ
61777	yan mehati tasmai svāhā
61778	yan svarṣātā pari ṣadat saniṣyan
61779	yabha mām addhy odanam
61780	yamaḥ panthāḥ
61781	yamaḥ paro'varo vivasvān
61782	yamaḥ pitā
61783	yamaḥ pit. ṝṇām adhipatiḥ sa māvatu
61784	yamaḥ pṛthivyāḥ
61785	yamaṃ yo vidyāt sa brūyāt
61786	yamaṃ rājānaṃ haviṣā duvasya
61787	yamaṃ viṣṇuṃ ca dakṣiṇe
61788	yamaṃ ha yajño gachati
61789	yam akṣitam akṣitayaḥ pibanti
61790	yam akṣitam akṣitā bhakṣayanti
61791	yam agnim āhur yam u sūryam āhuḥ
61792	yam agniṃ medhyātithiḥ
61793	yam agne kavyavāhana
61794	yam agne pṛtsu martyam
61795	yam agne manyase rayim
61796	yam agne yajñam upayanti vājinaḥ
61797	yam agne vājasātama
61798	yam aṅkūyantam ānayan
61799	yamaṃ gachatu te asuḥ
61800	yamaṃ gāya bhaṅgyaśravaḥ
61801	yam atyam iva vājinam
61802	yam atra nādhīmas tasmai svāhā
61803	yam atra mitrāvaruṇāvatho yuvam
61804	yam adād vīrayug bhiṣak
61805	yamadūta namas te'stu
61806	yamadūtā apombhata
61807	yam adyābhiprayuñjmahe
61808	yam adhyaṣṭhān maghavā jayantam
61809	yam adhyasthā uṣas tvam
61810	yam adhyasthān maghavā vājayantam
61811	yam adhvānam agāma dūram
61812	yamanetrebhyo devebhyo dakṣiṇāsadbhyaḥ svāhā
61813	(oṃ) yamaṃ tarpayāmi
61814	yam antaḥ samudre kavayo vayanti
61815	yamaṃ devasya vājinaḥ
61816	yamaṃ dhāva māti saraḥ parācīḥ
61817	yam anvavindan tapasā śrameṇa
61818	yamapuruṣebhyaḥ
61819	yam apnavāno bhṛgavo virurucuḥ
61820	yam abadhnād uśanendrāya
61821	yam abadhnād bṛhaspatiḥ
61822	yam abadhnīta savitā suketaḥ
61823	yam abhyacuścutad agniṣ ṭac chundhatād iha punaḥ svāhā
61824	yam amī purodadhire
61825	yama mṛtyo mainaṃ hiṃsīḥ
61826	yamam ṛtvā te parāñco vyathantām
61827	yamaṃ paśyāsi varuṇaṃ ca devam
61828	yamaṃ bhaṅgyaśravo gāya
61829	yamaṃ mā prāpat pit. ṝṃś ca sarvān
61830	yam ayaṃ yajamāno dveṣṭi yaś cainaṃ dveṣṭi
61831	yamayoś cin na samā vīryāṇi
61832	(oṃ) yamarājaṃ tarpayāmi
61833	yamarājñaḥ pit. ṝn gacha
61834	yamarājño gachatu ripravāhaḥ
61835	yamarājye virājasi
61836	yam arāte purodhatse
61837	yam arkā adhvaraṃ viduḥ
61838	yam ardhaṃ te maghavan kṣemyā dhūḥ
61839	yam aryaman patim asyai dideśitha
61840	yam avaṭaṃ śatadaram
61841	yama vairūpair iha mādayasva
61842	yamaś cikitvān praty etad āha
61843	yam aśvattham upatiṣṭhanta jāyavaḥ
61844	yam aśvatthādhirohasi
61845	yam aśvattho adhyarukṣat
61846	yam aśvinā dadathuḥ śvetam aśvam
61847	yam aśvinā namucer āsurād adhi
61848	yam aśvinā sarasvatī
61849	yam aśvinā suhavā rudravartanī
61850	yam aśvī nityam upayāti yajñam
61851	yamasya gacha sādanam
61852	yamasya jātam amṛtaṃ yajāmahe
61853	yamasya trayodaśī
61854	yamasya dūtaḥ prahita eṣa eti
61855	yamasya dūtaś ca vāg vidhāvati
61856	yamasya dūtaḥ śvapād vidhāvasi
61857	yamasya dūtau carato janāṃ anu
61858	yamasya panthām anuvetā purāṇam
61859	yamasya pāṭūraḥ
61860	yamasya balinā carāmi
61861	yamasya bhāga stha
61862	yamasya mātā paryuhyamānā
61863	yamasya mā yamyaṃ kāma āgan
61864	yamasya yena balinā carāmi
61865	yamasya yonau śakunaṃ bhuraṇyum
61866	yamasya yo manavate sumantu
61867	yamasya yau pathirakṣī śvānau
61868	yamasya lokād adhy ā babhūvitha
61869	yamasya loke adhirajjur āyat
61870	yamasya loke parame vyoman
61871	yamasya samid asi
61872	yamasyāgniṃ nirādadhau
61873	yamasyāmī sabhāsadaḥ
61874	yam asyendro apibañ śacībhiḥ
61875	yamaḥ sūyamānaḥ
61876	yam ahaṃ hṛdā manasā jugopa
61877	yam ahaṃ grāmam āviśe
61878	yam ahaṃ dveṣmi pūruṣam
61879	yam ahyājim ajayan nṛcakṣāḥ
61880	yamā iva susadṛśaḥ supeśasaḥ
61881	yamāṅgirasā āyuṣmantaṃ māsmiñ jane kurutam
61882	yamāṅgirasā yaśasvinaṃ mām adyāsmiñ jane kurutam
61883	yamā cid atra yamasūr asūta
61884	yam ā cid viśve vasavo gṛṇanti
61885	yam āturam abhigacha
61886	yamād ahaṃ vaivasvatāt
61887	yam ādityā aṃśum āpyāyayanti
61888	yam ādityā abhi druhaḥ
61889	yam ādityā ahetana
61890	yam ādityāso adruhaḥ
61891	yam ādityāso nayathā sunītibhiḥ
61892	yam ānaśe duṣkṛtaṃ daidhiṣavyam
61893	yam āpo adrayo vanā
61894	yam ā manuṣvat pradivo dadhidhve
61895	yamāya
61896	yamāya kṛṣṇaḥ
61897	yamāya kriyate haviḥ
61898	yamāya ghṛtavad dhaviḥ
61899	yamāya juhutā haviḥ
61900	yamāya tvā
61901	yamāya tvāṅgirasvate pitṛmate svāhā
61902	yamāya tvā pari dadāmi
61903	yamāya tvā mahyaṃ varuṇo dadātu
61904	yamāya dakṣiṇātsade svāhā
61905	yamāya namaḥ
61906	yamāya pitṛmate svadhā namaḥ
61907	yamāya madhumattamam
61908	yamāya yamasūm
61909	yamāya rājña ṛśyaḥ
61910	yamāya sarvam it tasthe
61911	yamāya savitre varuṇāya bṛhaspataye duvasvate rakṣoghne svāhā
61912	yamāya somaṃ sunuta
61913	yamāya svāhā
61914	yamāyāṅgirase svadhā namaḥ
61915	yamāyāṅgirasvate pitṛmate svāhā
61916	yamāyāṅgirasvate svāhā
61917	yamāyāsūm
61918	yam āvahāc chevadhiṃ jātavedāḥ
61919	yamāv ihehamātarā
61920	yam āśirā daṃpatī vāmam aśnutaḥ
61921	yam āsā kṛpanīḍam
61922	yam āsthānād anuddhvam
61923	yam āhur manava stīrṇabarhiṣam
61924	yam āhuś candramā iti
61925	yam ichasi tam ādatsva
61926	yam ichāmi manasā so'yam āgāt
61927	yam indraṃ yāvatī
61928	yam indra cakṛṣe yujam
61929	yam indra dadhiṣe tvam
61930	yam indram āhur varuṇaṃ yam āhuḥ
61931	yam indrāgnī smaram asiñcatām apsv antaḥ
61932	yam indrāṇī smaram asiñcad apsv antaḥ
61933	yam indrānvavindan pathibhir devayānaiḥ
61934	yam indrāyābibhar vājinīvate
61935	yam indro brahmaṇas patiḥ
61936	yam indhate yuvatayaḥ sam itthā
61937	yam imaṃ tvaṃ vṛṣākapim
61938	yam imaṃ prajayaṃ prājaiṣaṃ tam anvasāni
61939	yamiṣṭhāsaḥ sārathayo ya indra te
61940	yam ī garbham ṛtāvṛdhaḥ
61941	yam īṃ dvā savayasā saparyataḥ
61942	yamīr yamasya bibhṛyād ajāmi
61943	yam īśānaḥ sam id indhe haviṣmān
61944	yam u te kṣīra odanam
61945	yam u dviṣmas tam ij jahi
61946	yam u dviṣmas tam u te prasuvāmasi
61947	yam u dviṣmas tam u prāṇo jahātu
61948	yamunanadī kālikam
61949	yamunahrade'sau jātaḥ
61950	yamunāyām adhi śrutam
61951	yam u pūrvam ahuve tam idaṃ huve
61952	yam uvāha śunaḥśepaḥ
61953	yam ṛtvijo bahudhā kalpayantaḥ
61954	yam ṛtvijo vṛjane mānuṣāsaḥ
61955	yam ṛṣayas trayividā viduḥ
61956	yame adhvaro adhi me niviṣṭaḥ
61957	yame iva yatamāne yad aitam
61958	yamena tataṃ paridhiṃ vayantaḥ
61959	yamena tataṃ paridhiṃ vayiṣyan
61960	yamena tvaṃ yamyā saṃvidānā
61961	yamena tvaṃ pitṛbhiḥ saṃvidānaḥ
61962	yamena dattaṃ trita enam āyunak
61963	yamena pit. ṝn
61964	yamena ye sadhamādaṃ madanti
61965	yamena samajīgamat
61966	yame rājani te janāḥ
61967	yam erire bhṛgavo viśvavedasam
61968	yam eva vidyāḥ śucim apramattam
61969	yameṣṭam asi
61970	yam aichāma manasā so'yam āgāt
61971	yam aichāmāvidāma tam
61972	yamo asmai punar asuṃ dadhātu
61973	yamo gṛhṇātu nirṛtiḥ sapatnān
61974	yamo dadāty avasānam asmai
61975	yam odanaṃ pacati vāṃ janitrī
61976	yam odanaṃ pacato devate iha
61977	yam odanaṃ pacāmi śraddadhānaḥ
61978	yam odanaṃ prathamajā ṛtasya
61979	yamo dādhāra pṛthivīm
61980	yamo devatā
61981	yamo dyām uta sūryam
61982	yamo no gātuṃ prathamo viveda
61983	yamo'bhiṣutaḥ
61984	yamo mahyaṃ punar it tvāṃ dadāti
61985	yamo mṛtyur aghamāro nirṛthaḥ
61986	yamo rājāti neṣati
61987	yamo rājā pramṛṇābhiḥ punātu
61988	yamo rājābhitiṣṭhati
61989	yamo rājeto yayau
61990	yamo vaḥ
61991	yamo viśvam idaṃ jagat
61992	yamo vaivasvatān rājā
61993	yamo vaivasvato rājā tasya pitaro viśas ta ima āsate yajūṃṣi vedaḥ so'yam
61994	yamo'si yamadūto'si
61995	yamo ha jāto yamo janitvam
61996	yamo ha veha prayatābhir aktā
61997	yaṃ papāca brahmaṇe brahma pūrvam
61998	yaṃ paridhiṃ paryadhatthāḥ
61999	yaṃ parihastam abibhaḥ
62000	yaṃ pāñcajanyaṃ bahavaḥ samindhate
62001	yaṃ putriṇa ākramante viśokāḥ
62002	yaṃ pumāṃsaṃ kāmayase
62003	yaṃ pūravo vṛtrahaṇaṃ sacante
62004	yaṃ pūrubhyo dīdivāṃsaṃ nāgnim
62005	yaṃ balbajaṃ nyasyatha
62006	yaṃ bahava upajīvanti yo janānām asad vaśī taṃ videya prajāṃ videya
62007	yaṃ bahavo'nujīvān
62008	yaṃ bāṇavantaṃ sudihaṃ saṃbharanti
62009	yaṃ bāhuteva piprati
62010	yaṃ bibhrataṃ nānu pāpmā viveda
62011	yaṃ bibhraty oṣadhayo yam āpaḥ
62012	yaṃ brāhmaṇe nidadhe yaṃ ca vikṣu
62013	yaṃ bhadrayā sumatyā codayāse
62014	yaṃ bhadreṇa śavasā codayāsi
62015	yaṃ bheṣajasya gugguloḥ
62016	yaṃ mathnāti bṛhaspatiḥ
62017	yaṃ mantram adhijagmatuḥ
62018	yaṃ maruto yam aryamā
62019	yaṃ martāsaḥ śyetaṃ jagṛbhre
62020	yaṃ martyaḥ puruspṛham
62021	yaṃ martyaṃ pṛṣadaśvā avātha
62022	yaṃ mātariśvā manave parāvataḥ
62023	yaṃ mānuṣaṃ manuṣyāḥ śapante
62024	yaṃ mitraṃ na praśastibhiḥ
62025	yaṃ mitram āhur yam u satyam āhuḥ
62026	yaṃ mitrāvaruṇau smaram asiñcatām apsv antaḥ
62027	yaṃ me datto brahmabhāgaṃ vadhūyoḥ
62028	yaṃ me dur indro marutaḥ
62029	yamyai trayodaśī
62030	yamyai pāṭūraḥ
62031	yamyai yamasūm
62032	yayā kṛṇoti muhu kā cid ṛṣvaḥ
62033	yayā gā ākarāmahe
62034	yayā gāva ihāgaman
62035	yayāgnir dīkṣayā dīkṣitas tayā tvā dīkṣayā dīkṣayāmi
62036	yayāgre asurā jitāḥ
62037	yayā candramā dīkṣayā dīkṣitas tayā tvā dīkṣayā dīkṣayāmi
62038	yayā jyotir vidāsi naḥ
62039	yayā tanvā brahma jinvasi tayā mā jinva tayā mā janaya prakāśaṃ mā kuru
62040	yayātaran daśa māso navagvāḥ
62041	yayātivat sadane pūrvavac chuce
62042	yayāti viśvā duritā tarema
62043	yayāter ye nahuṣyasya barhiṣi
62044	yayā te sṛṣṭasyāgneḥ
62045	yayātha dūrād anasā rathena
62046	yayā dāsāny āryāṇi vṛtrā
62047	yayādityo dīkṣayā dīkṣitas tayā tvā dīkṣayā dīkṣayāmi
62048	yayā dīkṣayāgnir dīkṣitas tayā dīkṣayā dīkṣe
62049	yayā dīkṣayādityo dīkṣitas tayā dīkṣayā dīkṣe
62050	yayā dīkṣayā prajāpatir dīkṣitas tayā dīkṣayā dīkṣe
62051	yayā dīkṣayā vāyur dīkṣitas tayā dīkṣayā dīkṣe
62052	yayā dyaur yayā pṛthivī
62053	yayā dhiyā gām ariṇīta carmaṇaḥ
62054	yayā nido muñcatha vanditāram
62055	yayā pīto vicakṣase
62056	yayāpo gupitā imāḥ
62057	yayā prāṇo dīkṣayā dīkṣitas tayā tvā dīkṣayā dīkṣayāmi
62058	yayā babhūtha jaritṛbhya ūtī
62059	yayā manur viśiśipraṃ jigāya
62060	yayā yajñaḥ prāṅ tāyate
62061	yayā radhraṃ pārayathāty aṃhaḥ
62062	yayā rādhaḥ pinvasi viśvavāra
62063	yayā rūpāṇi bahudhā vadanti
62064	yayā vajrivaḥ pariyāsy aṃhaḥ
62065	yayā vaṇig vaṅkur āpā purīṣam
62066	yayā varuṇo rājā dīkṣayā dīkṣitas tayā tvā dīkṣayā dīkṣayāmi
62067	yayā vācā yajati pajriyo vām
62068	yayā vāyur dīkṣayā dīkṣitas tayā tvā dīkṣayā dīkṣayāmi
62069	yayā vidhānā vidadhur ṛbhūṇām
62070	yayā vṛṣṭiṃ śaṃtanave vanāva
62071	yayā śaśvat pibasi madhva ūrmim
62072	yayāśiṣā daṃpatī vāmam aśnutaḥ
62073	yayā śūra praty asmabhyaṃ yaṃsi
62074	yayā saṃvindate patim
62075	yayā sapatnīṃ bādhate
62076	yayā sūryam arocayaḥ
62077	yayā somo rājā dīkṣayā dīkṣitas tayā tvā dīkṣayā dīkṣayāmi
62078	yayā sve pātre siñcasa ut
62079	yayā havyam akṛṇoj jātavedāḥ
62080	yayāhus tṛṣṭaṃ kaṭukam
62081	yayur nāmāsi
62082	yayur nicakrayā naraḥ
62083	yayendra tanvāntarikṣaṃ vyāpitha
62084	yayaiva sasṛje ghoram
62085	yayoḥ prayāṃ nānu kaś canānaśe
62086	yayoḥ prāyaṃ nānvānaśe kaś cana
62087	yayodakrāmad ekayā
62088	yayo rathaḥ satyavartmarjuraśmiḥ
62089	yayor adhi pra yajñāḥ
62090	yayor anu pradivaḥ śruṣṭim āvaḥ
62091	yayor antar hariś carat
62092	yayor abhyadhva uta yad dūre cit
62093	yayor asuryam akṣitaṃ jyeṣṭham
62094	yayor asti pra ṇaḥ sakhyam
62095	yayor ānando nihito mahaś ca
62096	yayor āyuḥ prataraṃ te idaṃ puraḥ
62097	yayor idaṃ viśvaṃ bhuvanam ā viveśa
62098	yayor ubhe rodasī nādhasī vṛtau
62099	yayor ojasā skabhitā rajāṃsi
62100	yayor devo na martyaḥ
62101	yayor dhāma dharmaṇā rocate bṛhat
62102	yayor vadhān nāpapadyate kaś cana
62103	yayor vāṃ viśvaṃ yad idaṃ vitiṣṭhate
62104	yayor vāṃ viśvā bhuvanāny antaḥ
62105	yayor vāṃ devau deveṣv aniśitam ojaḥ
62106	yayor vām idaṃ pradiśi yad virocate
62107	yayor viśvam api vratam
62108	yayor viśvam idaṃ jagat
