text	position	sen.id	word.position	word	lemma	lemma.id	pos	case	number	gender	tense	mood	verb.form	person	voice	formation	head.position	label	sublabel	word.semantics	register	time.slot	veda	sakha	group	is.mantra	syntax.status	head.pos	head.word	head.label	citation	sentence
Aitareyabrāhmaṇa	49135	625820_1	89	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	88	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	VERB	pratiṣṭhitaḥ	conj	AB, 7, 31, 1	teṣām yaḥ camasānām rasaḥ avāṅ ait te avarodhāḥ abhavan atha yaḥ ūrdhvaḥ tāni phalāni eṣa ha vāva kṣatriyaḥ svāt bhakṣāt na eti yaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati upa aha parokṣeṇa eva soma pītham āpnoti na asya pratyakṣam bhakṣitaḥ bhavati parokṣam iva ha vai eṣa somaḥ rājā yat nyagrodhaḥ parokṣam iva eṣa brahmaṇaḥ rūpam upanigacchati yat kṣatriyaḥ purodhayā eva dīkṣayā eva pravareṇa eva kṣatram vai etat vanaspatīnām yat nyagrodhaḥ kṣatram rājanyaḥ nitataḥ iva hi iha kṣatriyaḥ rāṣṭre vasan bhavati pratiṣṭhitaḥ iva nitataḥ iva nyagrodhaḥ avarodhaiḥ bhūmyām pratiṣṭhitaḥ iva tat yat kṣatriyaḥ yajamānaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati ātmani eva tat kṣatram vanaspatīnām pratiṣṭhāpayati kṣatre ātmānam ha vai ātmani kṣatram vanaspatīnām pratiṣṭhāpayati nyagrodhaḥ iva avarodhaiḥ bhūmyām prati rāṣṭre tiṣṭhati ugram ha asya rāṣṭram a vyathyam bhavati yaḥ evam etam bhakṣam bhakṣayati kṣatriyaḥ yajamānaḥ
Aitareyabrāhmaṇa	49161	625820_1	115	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	114	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	NOUN	nyagrodhaḥ	obl	AB, 7, 31, 1	teṣām yaḥ camasānām rasaḥ avāṅ ait te avarodhāḥ abhavan atha yaḥ ūrdhvaḥ tāni phalāni eṣa ha vāva kṣatriyaḥ svāt bhakṣāt na eti yaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati upa aha parokṣeṇa eva soma pītham āpnoti na asya pratyakṣam bhakṣitaḥ bhavati parokṣam iva ha vai eṣa somaḥ rājā yat nyagrodhaḥ parokṣam iva eṣa brahmaṇaḥ rūpam upanigacchati yat kṣatriyaḥ purodhayā eva dīkṣayā eva pravareṇa eva kṣatram vai etat vanaspatīnām yat nyagrodhaḥ kṣatram rājanyaḥ nitataḥ iva hi iha kṣatriyaḥ rāṣṭre vasan bhavati pratiṣṭhitaḥ iva nitataḥ iva nyagrodhaḥ avarodhaiḥ bhūmyām pratiṣṭhitaḥ iva tat yat kṣatriyaḥ yajamānaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati ātmani eva tat kṣatram vanaspatīnām pratiṣṭhāpayati kṣatre ātmānam ha vai ātmani kṣatram vanaspatīnām pratiṣṭhāpayati nyagrodhaḥ iva avarodhaiḥ bhūmyām prati rāṣṭre tiṣṭhati ugram ha asya rāṣṭram a vyathyam bhavati yaḥ evam etam bhakṣam bhakṣayati kṣatriyaḥ yajamānaḥ
Aitareyabrāhmaṇa	49669	625844_4	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	NOUN	ādityaḥ	obl	AB, 7, 34, 9	ādityaḥ iva ha sma śriyām pratiṣṭhitāḥ tapanti sarvābhyaḥ digbhyaḥ balim āvahantaḥ
Aitareyabrāhmaṇa	49680	625845_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	NOUN	ādityaḥ	obl	AB, 7, 34, 10	ādityaḥ iva ha vai śriyām pratiṣṭhitaḥ tapati
Jaiminīyabrāhmaṇa	478	631961_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	VERB	lelihitam	root	JB, 1, 4, 13	lelihitam iva hi tat tṛtīyasavanam
Jaiminīyabrāhmaṇa	573	631976_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	flat	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	NOUN	pathā	flat	JB, 1, 5, 10	atha svarga kāmaḥ dvau samudrau a caryau vitatau mahāntau āvarīvartete pathā iva padau iti
Jaiminīyabrāhmaṇa	2195	632171_1	14	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	13	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	VERB	hūyate	parataxis	JB, 1, 19, 23	sa ha uvāca na vai iha tarhi kiṃcana āsīt atha etat u hūyate iva satyam śraddhāyām iti
Jaiminīyabrāhmaṇa	7466	632761_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	VERB	abhiniṣadya	advcl	JB, 1, 60, 8	yadā vai eṣā su spṛṣṭam varṣati abhiniṣadya iva bata avarṣīt iti enām āhuḥ
Jaiminīyabrāhmaṇa	7620	632782_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	ADJ	bahu	obj	JB, 1, 61, 10	sa yadi api bahu iva kṛtvas anugacchet punar punar eva enam uddharet
Baudhāyanaśrautasūtra	355	636976_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	prose	5-SU	Black YV	Taittirīya	ŚS	FALSE	gold	ADV	upari	advmod	BaudhŚS, 1, 2, 27	tat upari iva nidadhāti yatra guptam manyate
Baudhāyanaśrautasūtra	736	637016_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	prose	5-SU	Black YV	Taittirīya	ŚS	FALSE	gold	ADV	upari	advmod	BaudhŚS, 1, 3, 30	tat upari iva nidadhāti yatra guptam manyate viṣṇo havyam rakṣasva iti
Maitrāyaṇīsaṃhitā	6961	640341_1	15	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	14	case	sim	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	gām	advcl	MS, 1, 4, 5, 45	etat ha sma vai āha kapivanaḥ bhauvāyanaḥ kim u sa yajñena yajeta yaḥ gām iva yajñam na duhīta su dohataraḥ hi goḥ iti
Maitrāyaṇīsaṃhitā	38549	646095_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	puruṣasya	root	MS, 2, 5, 1, 35	puruṣasya iva śmaśrūṇi
Maitrāyaṇīsaṃhitā	38552	646096_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	aśvasya	root	MS, 2, 5, 1, 36	aśvasya iva śiraḥ
Maitrāyaṇīsaṃhitā	38555	646097_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	gardabhasya	root	MS, 2, 5, 1, 37	gardabhasya iva karṇau
Maitrāyaṇīsaṃhitā	38558	646098_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	śunaḥ	root	MS, 2, 5, 1, 38	śunaḥ iva lomāni
Maitrāyaṇīsaṃhitā	38561	646099_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	goḥ	root	MS, 2, 5, 1, 39	goḥ iva pūrvau pādau aveḥ iva aparau
Maitrāyaṇīsaṃhitā	38565	646099_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	aveḥ	conj	MS, 2, 5, 1, 39	goḥ iva pūrvau pādau aveḥ iva aparau
Maitrāyaṇīsaṃhitā	39173	646210_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	viṣame	obl	MS, 2, 5, 3, 14	viṣame iva ālabheta
Maitrāyaṇīsaṃhitā	39176	646211_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	ADJ	viṣamān	amod	MS, 2, 5, 3, 15	viṣamān iva hi imān lokān devāḥ udajayan
Maitrāyaṇīsaṃhitā	39353	646240_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	ADJ	tiryaṅ	acl	MS, 2, 5, 3, 44	tasmāt eṣa tiryaṅ iva vīṣitaḥ
Maitrāyaṇīsaṃhitā	39727	646302_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	ADJ	paryāri	root	MS, 2, 5, 4, 47	paryāri iva hi etat rāṣṭram yat abhyardhas viśaḥ carati
Maitrāyaṇīsaṃhitā	39829	646321_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	grāme	root	MS, 2, 5, 5, 14	na iva vai eṣa grāme na araṇye yam abhiśaṃsanti
Maitrāyaṇīsaṃhitā	39838	646322_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	NOUN	paśuḥ	root	MS, 2, 5, 5, 15	na iva khalu vai eṣa grāmyaḥ paśuḥ na iva āraṇyaḥ
Maitrāyaṇīsaṃhitā	39845	646322_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	ADJ	āraṇyaḥ	conj	MS, 2, 5, 5, 15	na iva khalu vai eṣa grāmyaḥ paśuḥ na iva āraṇyaḥ
Maitrāyaṇīsaṃhitā	39903	646330_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	VERB	anusṛṣṭaḥ	root	MS, 2, 5, 5, 23	anusṛṣṭaḥ iva hi etasya soma pīthaḥ yasya pitā pitāmahaḥ somam na pibati
Maitrāyaṇīsaṃhitā	40232	646382_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	ADV	evam	parataxis	MS, 2, 5, 6, 17	eka śiti pād bhavati evam iva hi tasya rūpam āsīt samṛddhyai
Maitrāyaṇīsaṃhitā	40289	646395_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	ADJ	kṛṣṇaḥ	root	MS, 2, 5, 6, 30	kṛṣṇaḥ iva hi pāpmā
Maitrāyaṇīsaṃhitā	41281	646602_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	discourse	_	_	prose	3-PO	Black YV	Maitrāyaṇa	S	FALSE	gold	ADV	evam	parataxis	MS, 2, 5, 9, 44	aruṇaḥ tūparaḥ bhavati evam iva hi tasya rūpam āsīt samṛddhyai
Gopathabrāhmaṇa	82	651848_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	ADJ	priyāḥ	root	GB, 1, 1, 1, 14	parokṣa priyāḥ iva hi devāḥ bhavanti pratyakṣa dviṣaḥ
Gopathabrāhmaṇa	779	651943_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	ADJ	priyāḥ	root	GB, 1, 1, 7, 7	parokṣa priyāḥ iva hi devāḥ bhavanti pratyakṣa dviṣaḥ
Gopathabrāhmaṇa	802	651947_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	ADJ	priyāḥ	root	GB, 1, 1, 7, 11	parokṣa priyāḥ iva hi devāḥ bhavanti pratyakṣa dviṣaḥ
Gopathabrāhmaṇa	838	651952_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	ADJ	priyāḥ	root	GB, 1, 1, 7, 16	parokṣa priyāḥ iva hi devāḥ bhavanti pratyakṣa dviṣaḥ
Gopathabrāhmaṇa	4163	652451_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	ADJ	priyāḥ	root	GB, 1, 1, 39, 24	parokṣa priyāḥ iva hi devāḥ bhavanti pratyakṣa dviṣaḥ
Gopathabrāhmaṇa	4475	652483_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	case	sim	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	ADJ	pāpīyān	xcomp	GB, 1, 2, 2, 16	sa yat kruddhaḥ vācā na kaṃcana hinasti puruṣāt puruṣāt pāpīyān iva manyamānaḥ tena tam krodham avarunddhe yaḥ asya varāhe bhavati
Gopathabrāhmaṇa	4538	652492_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	NOUN	kumārīm	xcomp	GB, 1, 2, 2, 25	tam ha snātam kumārīm iva nirīkṣante
Gopathabrāhmaṇa	21495	654949_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	sim	_	prose	4-PL	AV	Paippalāda	B	FALSE	gold	NOUN	udadhiḥ	obl	GB, 2, 2, 5, 5	chidraḥ hi yajñaḥ bhinnaḥ iva udadhiḥ visravati
Taittirīyasaṃhitā	5802	660132_1	17	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	16	case	sim	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	ADJ	avyāḥ	amod	TS, 2, 1, 1, 5	yat śmaśruṇaḥ tat puruṣāṇām rūpam yat tūparaḥ tat aśvānām yat anyatas dat tat gavām yat avyāḥ iva śaphāḥ tat avīnām yat ajaḥ tat ajānām
Taittirīyasaṃhitā	7634	660501_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	NOUN	rasaḥ	root	TS, 2, 1, 7, 2	rasaḥ iva khalu vai brahmavarcasam
Taittirīyasaṃhitā	7680	660510_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	NOUN	rasaḥ	nsubj	TS, 2, 1, 7, 3	rasaḥ iva khalu vai vṛṣṭiḥ
Taittirīyasaṃhitā	7726	660519_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	NOUN	rasaḥ	nsubj	TS, 2, 1, 7, 4	rasaḥ iva khalu vai prajā
Taittirīyasaṃhitā	7768	660528_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	NOUN	rasaḥ	nsubj	TS, 2, 1, 7, 5	rasaḥ iva khalu vai annam
Taittirīyasaṃhitā	7808	660537_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	NOUN	rasaḥ	root	TS, 2, 1, 7, 6	rasaḥ iva khalu vai sajātāḥ
Taittirīyasaṃhitā	7844	660545_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	NOUN	vaśaḥ	root	TS, 2, 1, 7, 7	vaśaḥ iva khalu vai brahmavarcasam
Taittirīyasaṃhitā	15723	663228_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	VERB	parājitya	advcl	TS, 6, 3, 1, 1	parājitya iva khalu vai ete yanti ye bahiṣpavamānam sarpanti
Taittirīyasaṃhitā	16649	663362_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	ADJ	parāṅ	root	TS, 6, 3, 4, 1	parāṅ iva hi suvargaḥ lokaḥ
Taittirīyasaṃhitā	16654	663363_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	ADJ	krūram	obl	TS, 6, 3, 4, 1	krūram iva vai etat karoti yat khanati
Taittirīyasaṃhitā	17143	663406_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	PART	na	advmod	TS, 6, 3, 5, 2	tat na iva ālabdham na iva an ālabdham
Taittirīyasaṃhitā	17146	663406_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	3-PO	Black YV	Taittirīya	S	FALSE	gold	PART	na	advmod	TS, 6, 3, 5, 2	tat na iva ālabdham na iva an ālabdham
Jaiminīya-Upaniṣad-Brāhmaṇa	2708	664064_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	VERB	antaritāḥ	root	JUB, 1, 21, 8	atha itare devāḥ antaritāḥ iva āsan
Jaiminīya-Upaniṣad-Brāhmaṇa	3073	664121_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	NUM	dve	xcomp	JUB, 1, 24, 3	atha u dve iva evam bhavataḥ om iti
Jaiminīya-Upaniṣad-Brāhmaṇa	5282	664434_1	18	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	17	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	ADJ	lomaśāni	xcomp	JUB, 1, 38, 3	sa ha uvāca idam vai loma iti etat eva etat pratyupaśṛṇmaḥ tasmāt u ye etat upāvādiṣuḥ lomaśāni iva teṣām śmaśānāni bhavitāraḥ atha vayam ud eva gātāraḥ smaḥ iti
Jaiminīya-Upaniṣad-Brāhmaṇa	6581	664609_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	ADJ	aparimitam	root	JUB, 1, 47, 5	aparimitam iva hi manaḥ
Jaiminīya-Upaniṣad-Brāhmaṇa	6609	664616_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	VERB	mathitāt	obl	JUB, 1, 47, 7	tasmāt sa mathitāt iva saṃtaptāt iva jāyate
Jaiminīya-Upaniṣad-Brāhmaṇa	6611	664616_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	VERB	saṃtaptāt	conj	JUB, 1, 47, 7	tasmāt sa mathitāt iva saṃtaptāt iva jāyate
Jaiminīya-Upaniṣad-Brāhmaṇa	7861	664802_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	ADJ	adhruvaḥ	root	JUB, 1, 55, 4	saḥ adhruvaḥ iva āsīt
Jaiminīya-Upaniṣad-Brāhmaṇa	11550	665308_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	mark	sim	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	NOUN	rahasi	advcl	JUB, 2, 13, 5	yat iha enat api rahasi iva kurvan manyate atha ha enat āvis eva karoti
Jaiminīya-Upaniṣad-Brāhmaṇa	13010	665504_1	21	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	20	case	sim	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	NOUN	śūdrāḥ	advcl	JUB, 3, 7, 6	sa ha sma āha sudakṣiṇaḥ kṣaimiḥ yatra bhūyiṣṭhāḥ kuru pañcālāḥ samāgatāḥ bhavitāraḥ tat naḥ eṣa saṃvādaḥ na an upadṛṣṭe śūdrāḥ iva saṃvadiṣyāmahe iti
Jaiminīya-Upaniṣad-Brāhmaṇa	13054	665509_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	NOUN	mukhāḥ	root	JUB, 3, 8, 1	tasya ha jñātikāḥ aśru mukhāḥ iva āsuḥ anyatarām vai ayam upāgāt iti
Jaiminīya-Upaniṣad-Brāhmaṇa	13082	665511_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	sim	_	prose	4-PL	SV	Jaiminīya	B	FALSE	gold	VERB	mṛtam	obl	JUB, 3, 8, 2	atha u ha sma enam mṛtam iva eva upāsate
Jaiminīya-Upaniṣad-Brāhmaṇa	21150	666491_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	prose	4-PL	SV	Jaiminīya	U	FALSE	gold	ADV	atitarām	case	JUB, 4, 21, 2	tasmāt vai ete devāḥ atitarām iva anyān devān yat agniḥ vāyuḥ indraḥ
Jaiminīya-Upaniṣad-Brāhmaṇa	21174	666493_2	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	prose	4-PL	SV	Jaiminīya	U	FALSE	gold	ADV	atitarām	case	JUB, 4, 21, 3	tasmāt vai indraḥ atitarām iva anyān devān
Jaiminīya-Upaniṣad-Brāhmaṇa	21199	666499_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	discourse	_	_	prose	4-PL	SV	Jaiminīya	U	FALSE	gold	VERB	gacchati	acl	JUB, 4, 21, 6	yat enat gacchati iva ca manaḥ anena ca enat upasmarati tat ha tad vanam nāma
Kauṣītakibrāhmaṇa	174	666709_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	NOUN	vīraḥ	advcl	KauṣB, 1, 2, 15	sa yadi ha vai api vīraḥ iva san agnīn ādhatte kṣipre eva sambhavati
Kauṣītakibrāhmaṇa	497	666773_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	VERB	svapiti	root	KauṣB, 1, 4, 13	svapiti iva vai etasya agniḥ yaḥ agnim udvāsayate tat eva enam tat punar prabodhayati iti
Kauṣītakibrāhmaṇa	557	666785_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	VERB	vyatiṣaktāḥ	advcl	KauṣB, 1, 5, 5	vyatiṣaktāḥ iva vai ime prāṇāḥ ātmānam bhuñjanti iti
Kauṣītakibrāhmaṇa	788	666826_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	discourse	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	ADV	nānā	root	KauṣB, 2, 1, 20	tasmāt hi imau lokau saha santau nānā iva
Kauṣītakibrāhmaṇa	830	666836_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	discourse	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	VERB	ucchindan	advcl	KauṣB, 2, 1, 30	an ucchindan iva haret
Kauṣītakibrāhmaṇa	922	666856_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	VERB	anudṛbhan	advcl	KauṣB, 2, 2, 15	dvi aṅgulam samidhaḥ atihṛtya anudṛbhan iva abhijuhoti
Kauṣītakibrāhmaṇa	1073	666886_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	discourse	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	VERB	bhakṣayanti	root	KauṣB, 2, 3, 17	tasmāt vayāṃsi bahu kiṃca kiṃcid iva bhakṣayanti śvetam iva prasrāvayanti
Kauṣītakibrāhmaṇa	1076	666886_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	discourse	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	VERB	prasrāvayanti	conj	KauṣB, 2, 3, 17	tasmāt vayāṃsi bahu kiṃca kiṃcid iva bhakṣayanti śvetam iva prasrāvayanti
Kauṣītakibrāhmaṇa	2394	667122_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	case	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	NOUN	divi	obl	KauṣB, 3, 3, 25	sā vai asau yat adaḥ amuṣya ādityasya upariṣṭāt divi iva bhāti jyotiḥ iva
Kauṣītakibrāhmaṇa	2397	667122_1	13	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	12	case	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	NOUN	jyotiḥ	conj	KauṣB, 3, 3, 25	sā vai asau yat adaḥ amuṣya ādityasya upariṣṭāt divi iva bhāti jyotiḥ iva
Kauṣītakibrāhmaṇa	2448	667134_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	fixed	_	_	prose	4-PL	RV	Śāṅkhāyana	B	FALSE	gold	CCONJ	vā	discourse	KauṣB, 3, 4, 3	yat vā iva vācā anvāha vācā yajati tena u ha eva asya svaḥ mahimā iṣṭaḥ bhavati
Vājasaneyisaṃhitā (Mādhyandina)	1634	669278_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	metrical	2-MA	White YV	Mādhyandina	S	FALSE	gold	NOUN	dyauḥ	root	VSM, 3, 5	dyauḥ iva bhūmnā
Vājasaneyisaṃhitā (Mādhyandina)	1637	669278_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	metrical	2-MA	White YV	Mādhyandina	S	FALSE	gold	NOUN	pṛthivī	root	VSM, 3, 5	pṛthivī iva varimṇā
